business_id,promoter_credit_score,commercial_assets_value,bank_asset_value,gst_monthly_turnover_inr,gst_filing_regularity_score,upi_txn_frequency_monthly,upi_txn_volume_inr_monthly,epfo_contribution_consistency_months,aa_linked_accounts_count,financial_health_score,financial_health_category
2336,697,1200000,3700000,,,13,183715.0,12.0,3,54.9,Fair
2337,867,8700000,3100000,489091.0,70.8,47,523297.0,,5,64.7,Good
2338,544,8700000,7000000,498736.0,30.7,4,785303.0,3.0,3,50.2,Fair
2339,482,2000000,5900000,507916.0,37.9,30,860883.0,4.0,2,31.2,Poor
2340,857,14300000,8400000,755048.0,85.6,58,1726029.0,10.0,4,66.5,Good
2341,549,8200000,6200000,541680.0,49.8,9,412476.0,,4,49.3,Fair
2342,720,8500000,9700000,744316.0,88.2,16,817255.0,,5,62.8,Good
2343,302,800000,2600000,152653.0,20.5,3,222130.0,,3,26.7,Poor
2344,669,1700000,1800000,94379.0,44.9,3,65669.0,,4,52.7,Fair
2345,591,12200000,4900000,578660.0,93.0,23,356090.0,1.0,4,51.1,Fair
2346,440,5100000,2000000,357397.0,41.0,13,188800.0,3.0,3,41.2,Fair
2347,890,4300000,4000000,693413.0,100.0,44,679579.0,12.0,5,68.2,Good
2348,663,11300000,5500000,,,43,1753569.0,9.0,4,51.8,Fair
2349,433,900000,13400000,,,7,459027.0,7.0,3,49.1,Fair
2350,317,17400000,10700000,903431.0,0.0,27,882004.0,0.0,4,39.4,Poor
2351,360,200000,2900000,315581.0,9.2,13,209199.0,,2,39.5,Poor
2352,727,7100000,8900000,868111.0,34.3,41,708814.0,2.0,4,59.5,Fair
2353,685,5400000,3800000,252223.0,73.3,12,133138.0,,2,51.9,Fair
2354,373,2700000,2200000,,,3,81879.0,,4,20.9,Poor
2355,469,10100000,3800000,589734.0,31.5,34,552947.0,5.0,3,44.2,Fair
2356,548,5200000,4300000,344378.0,34.2,19,596598.0,,4,46.4,Fair
2357,618,14600000,8300000,990896.0,21.3,50,1662990.0,9.0,4,69.3,Good
2358,658,7500000,3200000,449763.0,71.8,32,686770.0,10.0,5,53.7,Fair
2359,781,12400000,8000000,,,17,654946.0,7.0,5,59.4,Fair
2360,715,11800000,11700000,905834.0,64.4,43,848038.0,12.0,5,66.7,Good
2361,409,0,2400000,,,1,155944.0,,2,33.1,Poor
2362,504,900000,6700000,663547.0,10.1,12,744413.0,,4,52.3,Fair
2363,428,6100000,7200000,492410.0,33.3,6,473943.0,,4,45.7,Fair
2364,704,4200000,2400000,392491.0,66.0,5,671083.0,,3,49.6,Fair
2365,834,9300000,4800000,571651.0,82.0,16,411975.0,12.0,3,68.2,Good
2366,694,2800000,9100000,841255.0,57.7,34,672504.0,10.0,5,60.1,Good
2367,453,500000,4700000,294137.0,22.4,2,337684.0,,3,45.2,Fair
2368,404,7700000,5900000,768110.0,27.8,14,1247714.0,3.0,5,45.7,Fair
2369,776,9100000,5800000,4098642.015410364,62.0,19,450918.0,,5,63.7,Good
2370,526,4900000,6600000,918903.0,35.0,35,1167279.0,10.0,5,61.5,Good
2371,641,200000,200000,19485.0,61.4,5,9650.0,,2,43.1,Fair
2372,582,6100000,3500000,333704.0,32.1,8,423085.0,0.0,4,47.2,Fair
2373,778,15500000,10600000,772201.0,100.0,38,766768.0,11.0,4,72.0,Good
2374,763,12700000,5800000,1023417.0,68.0,56,1310527.0,9.0,4,70.4,Good
2375,650,1000000,4800000,404648.0,51.7,0,251224.0,,4,48.0,Fair
2376,820,1600000,3900000,241400.0,75.7,8,325579.0,,2,65.6,Good
2377,824,3900000,4100000,278910.0,100.0,7,288062.0,12.0,2,52.2,Fair
2378,718,7300000,3800000,393028.0,85.5,24,694195.0,11.0,4,59.0,Fair
2379,313,7900000,3900000,430127.0,0.0,11,412554.0,,4,44.9,Fair
2380,751,12200000,10400000,676458.0,100.0,35,1054465.0,9.0,5,66.7,Good
2381,520,300000,100000,12422.0,44.7,2,5702.0,,3,32.4,Poor
2382,355,600000,1400000,96090.0,17.0,4,77071.0,,3,26.9,Poor
2383,314,10000000,6200000,829642.0,0.0,52,1462909.0,,4,44.5,Fair
2384,728,3200000,1400000,221686.0,63.8,3,119057.0,,3,57.1,Fair
2385,564,7300000,8200000,848931.0,54.8,55,1053862.0,5.0,4,48.1,Fair
2386,699,2600000,8300000,557197.0,62.4,13,723559.0,10.0,3,56.7,Fair
2387,624,6200000,5900000,,,24,356606.0,3.0,4,44.3,Fair
2388,795,8700000,3400000,359060.0,66.1,15,486795.0,9.0,4,65.1,Good
2389,703,7100000,9500000,797111.0,100.0,28,1307327.0,8.0,5,55.9,Fair
2390,394,13100000,7200000,757981.0,17.2,31,675312.0,5.0,4,45.5,Fair
2391,779,9300000,2900000,378747.0,91.5,19,392950.0,12.0,3,63.8,Good
2392,405,2600000,3400000,242441.0,36.1,1,136096.0,2.0,2,43.4,Fair
2393,612,3300000,2000000,167448.0,45.8,0,200482.0,,3,50.5,Fair
2394,448,3300000,10700000,801662.0,44.1,47,1124028.0,3.0,3,52.2,Fair
2395,506,7900000,3500000,399517.0,0.0,6,456286.0,,4,49.1,Fair
2396,776,1400000,7800000,638548.0,72.7,26,745725.0,12.0,4,66.4,Good
2397,730,2900000,3100000,195442.0,61.0,11,131931.0,,5,44.2,Fair
2398,730,300000,300000,,,8,6509.0,12.0,2,45.9,Fair
2399,345,8400000,4900000,662090.0,6.8,21,850974.0,0.0,5,41.9,Fair
2400,847,2400000,3000000,262699.0,100.0,3,223065.0,11.0,4,57.4,Fair
2401,398,11500000,9900000,755356.0,32.5,10,611715.0,0.0,5,49.5,Fair
2402,307,7800000,3100000,348667.0,8.4,20,318522.0,0.0,3,38.9,Poor
2403,852,6800000,8500000,,,26,,10.0,4,68.4,Good
2404,364,13800000,10800000,907401.0,20.6,36,1503355.0,0.0,4,41.8,Fair
2405,552,2100000,4800000,,,15,438843.0,,4,58.4,Fair
2406,421,3100000,2500000,218861.0,40.7,5,224785.0,0.0,3,37.8,Poor
2407,588,2300000,2900000,213066.0,66.9,15,164453.0,4.0,3,48.4,Fair
2408,763,300000,600000,,,3,,,2,48.6,Fair
2409,823,8700000,4800000,436747.0,77.7,21,332494.0,,5,61.6,Good
2410,642,10700000,4500000,673405.0,50.6,34,1062736.0,2.0,4,53.7,Excellent
2411,647,8300000,3400000,416776.0,53.3,10,266406.0,8.0,3,54.3,Fair
2412,886,1000000,2800000,248402.0,99.1,30,195641.0,,4,62.0,Good
2413,518,0,14000000,787606.0,45.6,8,300536.0,7.0,1,35.0,Poor
2414,515,2500000,8300000,561623.0,53.1,20,453526.0,3.0,3,45.5,Fair
2415,340,2600000,2600000,,,8,163707.0,,4,35.1,Poor
2416,521,1000000,600000,43428.0,41.6,1,34212.0,,4,52.3,Fair
2417,330,1600000,600000,91738.0,10.6,0,70520.0,,2,37.9,Poor
2418,474,11200000,5600000,730934.0,23.8,26,762392.0,0.0,4,57.3,Fair
2419,898,16200000,9100000,897414.0,90.2,29,2243480.0,12.0,4,73.9,Good
2420,436,500000,3600000,196637.0,0.0,2,127423.0,3.0,2,39.0,Poor
2421,326,10700000,4500000,,,32,923170.0,0.0,3,44.8,Fair
2422,876,6600000,4100000,,,29,441136.0,,5,68.6,Good
2423,597,6100000,4100000,383569.0,41.8,2,329361.0,1.0,4,59.6,Fair
2424,436,2700000,6700000,,,2,591455.0,,2,44.0,Fair
2425,640,7300000,6000000,496176.0,70.4,18,1033943.0,12.0,4,50.6,Fair
2426,302,6500000,7100000,532320.0,12.5,16,756846.0,,4,43.7,Fair
2427,476,5400000,8600000,776163.0,14.0,35,578645.0,1.0,4,43.8,Fair
2428,393,3800000,13900000,838476.0,36.9,30,785574.0,1.0,3,46.9,Fair
2429,506,4500000,6000000,365502.0,58.9,18,184827.0,6.0,4,49.1,Fair
2430,418,5500000,11300000,877707.0,3.0,27,1097363.0,0.0,4,46.6,Poor
2431,865,9700000,6000000,502856.0,86.3,31,518094.0,9.0,5,59.1,Fair
2432,703,12400000,10500000,693788.0,94.4,36,1198451.0,0.0,4,57.3,Fair
2433,568,3900000,2900000,371474.0,46.8,18,715580.0,6.0,4,46.6,Fair
2434,425,500000,2500000,177244.0,0.0,0,99522.0,0.0,3,32.1,Poor
2435,305,5900000,2100000,327420.0,0.0,20,302521.0,,4,35.0,Poor
2436,456,11000000,11600000,925801.0,25.5,52,1055852.0,,5,44.0,Fair
2437,602,800000,1000000,,,3,48356.0,,2,46.9,Fair
2438,814,1500000,1100000,84833.0,84.8,5,134613.0,,4,56.0,Fair
2439,640,5700000,6300000,544846.0,62.6,32,655850.0,12.0,3,55.0,Fair
2440,817,2400000,6600000,345600.0,100.0,12,409476.0,12.0,3,56.4,Fair
2441,361,5800000,5900000,,,27,938484.0,0.0,4,41.3,Fair
2442,839,600000,7500000,,,18,545930.0,12.0,3,55.5,Fair
2443,592,9600000,7600000,604978.0,79.3,10,601994.0,11.0,4,56.0,Fair
2444,498,700000,8400000,,,13,1036715.0,4.0,3,37.9,Poor
2445,847,9000000,7600000,,,25,551701.0,,3,63.5,Good
2446,643,14100000,12300000,832877.0,27.2,46,1326542.0,8.0,3,55.3,Fair
2447,389,4800000,2500000,290183.0,26.6,12,320182.0,,4,49.2,Fair
2448,381,6900000,7000000,403735.0,35.8,14,197519.0,0.0,3,44.2,Fair
2449,400,2800000,5600000,494482.0,18.8,20,384509.0,1.0,3,41.7,Fair
2450,718,100000,7200000,396174.0,100.0,6,373957.0,,2,46.9,Fair
2451,309,1000000,3300000,308403.0,19.9,4,195354.0,,3,27.7,Poor
2452,838,2900000,3600000,244756.0,100.0,16,304944.0,12.0,3,61.0,Good
2453,678,12100000,11200000,,,40,514971.0,5.0,3,67.5,Good
2454,826,1700000,1600000,108427.0,100.0,9,108945.0,,4,57.5,Fair
2455,348,2200000,1700000,,,2,45211.0,,3,35.6,Poor
2456,476,16500000,12100000,854543.0,24.5,29,1295857.0,,5,52.4,Excellent
2457,666,9200000,11800000,,,17,887929.0,7.0,4,57.9,Fair
2458,896,2300000,2300000,1551864.4426121337,92.0,11,171739.0,,3,60.6,Good
2459,547,1200000,2300000,195493.0,41.8,3,,7.0,3,40.3,Fair
2460,405,3200000,5500000,305548.0,2.3,9,229414.0,1.0,5,35.0,Poor
2461,498,100000,700000,,,3,103431.0,,2,38.5,Poor
2462,779,9600000,8800000,,,34,1188653.0,,2,68.7,Good
2463,403,8800000,6100000,770136.0,4.8,20,885806.0,0.0,5,50.2,Fair
2464,709,6800000,4200000,402298.0,76.6,29,371845.0,6.0,4,49.3,Fair
2465,507,2700000,1900000,119916.0,26.6,12,,7.0,3,41.0,Fair
2466,368,2400000,3300000,,,6,325865.0,,4,41.9,Fair
2467,760,6600000,3000000,331353.0,92.0,30,286600.0,,4,65.2,Good
2468,796,6100000,9800000,638096.0,100.0,27,500078.0,12.0,3,70.7,Good
2469,876,2900000,1500000,,,9,,12.0,3,57.9,Fair
2470,673,3400000,1500000,154833.0,100.0,0,120656.0,,4,54.7,Fair
2471,747,8900000,7000000,461850.0,62.1,22,967850.0,,4,59.4,Fair
2472,589,300000,7100000,,,5,356654.0,4.0,3,47.5,Fair
2473,382,400000,2400000,372434.0,10.0,3,169571.0,,3,38.5,Good
2474,900,0,1100000,55883.0,79.0,3,39984.0,,1,54.9,Fair
2475,628,2200000,4700000,650492.0,33.0,16,739454.0,6.0,4,58.6,Fair
2476,667,5500000,5400000,572766.0,48.6,11,609765.0,,4,47.4,Poor
2477,778,2400000,10300000,755566.0,69.4,24,833037.0,5.0,3,62.6,Good
2478,831,4300000,5200000,,,25,557429.0,12.0,3,70.3,Good
2479,320,14600000,9400000,646130.0,15.6,23,658528.0,,4,50.3,Fair
2480,656,2500000,3600000,219096.0,55.6,1,,7.0,5,52.8,Fair
2481,896,4800000,4200000,269519.0,100.0,3,296485.0,12.0,5,58.0,Fair
2482,320,2700000,2200000,1692335.360127737,22.4,8,218391.0,,4,38.8,Poor
2483,751,5900000,1600000,277769.0,67.5,31,216293.0,,4,62.7,Good
2484,523,7000000,5200000,385054.0,36.9,3,346629.0,11.0,4,44.8,Fair
2485,584,2100000,2900000,236928.0,58.8,17,248485.0,8.0,3,48.6,Fair
2486,630,3100000,2900000,496890.0,25.3,25,775955.0,2.0,5,50.5,Fair
2487,472,3300000,1800000,177371.0,0.0,4,154162.0,,3,38.7,Poor
2488,802,1100000,9700000,545736.0,96.4,40,321477.0,9.0,4,56.9,Fair
2489,547,1700000,1700000,,,4,207584.0,0.0,3,45.2,Fair
2490,726,1300000,1200000,,,2,65718.0,12.0,3,45.0,Fair
2491,712,3200000,7600000,562103.0,77.3,21,891454.0,5.0,5,50.2,Fair
2492,790,1900000,2700000,,,12,375021.0,,4,51.6,Fair
2493,396,0,200000,,,1,9717.0,2.0,1,30.2,Poor
2494,831,1700000,1200000,,,13,112978.0,,3,48.4,Fair
2495,632,400000,13200000,,,7,522098.0,10.0,4,41.0,Fair
2496,527,3100000,4800000,,,24,342331.0,,2,53.5,Fair
2497,708,5700000,1500000,,,6,301289.0,8.0,4,48.6,Fair
2498,829,1600000,1600000,,,0,92700.0,6.0,2,54.6,Fair
2499,854,5100000,2500000,217599.0,100.0,13,182560.0,12.0,3,64.4,Good
2500,899,4200000,2000000,219893.0,100.0,20,134244.0,12.0,4,53.7,Fair
2501,589,0,4000000,280050.0,41.8,2,461204.0,10.0,1,37.8,Poor
2502,571,0,4200000,,,2,548614.0,,2,44.6,Fair
2503,708,200000,3500000,181477.0,74.4,3,208848.0,,3,54.6,Fair
2504,328,4800000,3700000,453697.0,0.0,1,917084.0,0.0,5,38.9,Poor
2505,564,15200000,11400000,870528.0,27.7,44,771608.0,4.0,5,56.8,Fair
2506,693,4500000,7200000,785724.0,51.4,50,1064052.0,11.0,4,56.4,Fair
2507,626,4600000,8200000,571204.0,74.3,20,464106.0,,5,55.2,Fair
2508,470,10700000,7000000,519640.0,48.1,26,894558.0,7.0,4,54.4,Fair
2509,849,5300000,4400000,244524.0,100.0,24,186558.0,,2,75.6,Good
2510,547,7000000,9400000,798730.0,60.6,31,979461.0,4.0,3,52.1,Fair
2511,417,3900000,6600000,389410.0,20.2,7,438528.0,,4,49.8,Fair
2512,358,12300000,7300000,684942.0,34.5,53,601465.0,0.0,5,49.2,Fair
2513,826,1700000,1400000,99814.0,94.5,13,80404.0,12.0,4,56.5,Fair
2514,836,1900000,2000000,,,0,106231.0,,3,44.7,Fair
2515,509,300000,300000,33628.0,34.4,2,36883.0,,2,35.6,Poor
2516,581,7800000,8500000,,,19,1087759.0,4.0,4,49.3,Fair
2517,359,0,200000,,,2,26966.0,,1,30.0,Poor
2518,517,2900000,1400000,145484.0,58.1,3,243884.0,2.0,2,42.4,Fair
2519,442,7300000,6500000,488914.0,7.1,3,107037.0,4.0,5,42.0,Fair
2520,346,300000,800000,73763.0,0.0,4,68354.0,0.0,3,42.6,Fair
2521,742,600000,8200000,808436.0,92.1,20,856651.0,6.0,2,64.6,Good
2522,626,5500000,2900000,328425.0,57.9,24,335631.0,,3,39.9,Poor
2523,619,1100000,6300000,,,7,396601.0,6.0,4,50.4,Fair
2524,734,5500000,4900000,,,26,973082.0,,2,61.9,Good
2525,420,11500000,8700000,660543.0,12.8,16,310460.0,0.0,5,53.2,Fair
2526,600,600000,5600000,310395.0,51.4,14,427442.0,,3,44.8,Fair
2527,440,3300000,4300000,,,20,191355.0,,5,41.4,Fair
2528,820,1200000,1000000,130787.0,100.0,3,155047.0,9.0,3,55.3,Fair
2529,437,0,3300000,,,2,242005.0,,1,40.9,Fair
2530,468,0,400000,23640.0,27.0,2,16828.0,,2,25.5,Poor
2531,368,200000,3300000,181110.0,36.8,2,,,4,24.1,Poor
2532,871,1700000,6100000,,,26,467490.0,7.0,3,67.8,Good
2533,816,12200000,8500000,1002074.0,76.3,51,717896.0,,5,63.2,Good
2534,773,4100000,11500000,779224.0,42.8,14,1013622.0,12.0,5,72.4,Good
2535,576,1300000,400000,,,2,79858.0,5.0,3,38.7,Poor
2536,673,2700000,1300000,120944.0,52.2,2,101894.0,,3,48.6,Fair
2537,760,9400000,13600000,988699.0,80.6,41,1459459.0,,5,66.3,Good
2538,678,3000000,3700000,240479.0,52.2,9,160270.0,10.0,4,40.1,Fair
2539,893,4700000,5200000,302105.0,100.0,18,411019.0,12.0,4,77.2,Good
2540,754,3900000,4700000,267368.0,75.0,2,239748.0,12.0,2,53.3,Fair
2541,617,400000,900000,46616.0,34.5,3,39474.0,7.0,3,38.8,Poor
2542,661,3400000,10900000,701166.0,73.6,38,885197.0,,4,49.3,Fair
2543,356,2500000,5000000,318833.0,0.0,16,529486.0,1.0,3,39.8,Poor
2544,811,100000,1900000,134261.0,76.6,11,137643.0,,4,54.5,Fair
2545,730,4000000,5400000,355827.0,39.7,13,214213.0,,3,48.9,Fair
2546,792,9400000,5300000,683049.0,62.8,25,574435.0,,5,55.1,Fair
2547,798,5000000,3100000,473546.0,92.7,34,580446.0,12.0,3,65.4,Fair
2548,490,1600000,1300000,101508.0,0.5,0,100190.0,,3,37.1,Poor
2549,448,300000,1300000,137510.0,1.9,1,74398.0,3.0,5,28.5,Poor
2550,525,1700000,1400000,82149.0,41.9,4,68220.0,7.0,2,40.9,Fair
2551,415,4800000,7000000,604221.0,13.0,1,911099.0,5.0,4,42.3,Excellent
2552,496,2900000,2400000,193342.0,72.8,18,158576.0,,3,53.3,Fair
2553,543,100000,2700000,299410.0,78.1,2,518133.0,5.0,4,40.8,Fair
2554,520,11900000,3800000,647101.0,25.5,37,489597.0,6.0,4,49.0,Fair
2555,307,5600000,3300000,,,5,489661.0,0.0,3,39.1,Poor
2556,502,1100000,1300000,,,4,60001.0,,2,38.0,Poor
2557,505,3800000,2300000,341295.0,27.7,3,404110.0,,3,47.9,Fair
2558,304,7100000,10000000,,,15,686291.0,0.0,5,34.4,Poor
2559,719,1900000,3100000,,,7,385535.0,12.0,5,53.6,Fair
2560,855,6300000,4000000,531342.0,96.3,30,451725.0,12.0,5,64.9,Good
2561,593,4800000,6400000,490119.0,45.9,25,431934.0,,4,56.9,Fair
2562,523,1100000,900000,50600.0,49.6,1,55597.0,0.0,2,37.4,Poor
2563,385,6800000,4900000,294644.0,4.1,16,178785.0,,5,37.5,Poor
2564,783,4800000,5000000,627554.0,66.1,16,323564.0,12.0,3,68.2,Good
2565,538,1300000,1600000,77020.0,46.2,3,60188.0,5.0,4,39.1,Poor
2566,506,800000,11000000,810516.0,45.6,14,718519.0,0.0,5,47.5,Fair
2567,461,3000000,2100000,163518.0,9.6,7,130576.0,0.0,2,50.2,Fair
2568,666,4700000,7900000,,,1,569769.0,10.0,4,54.0,Fair
2569,561,8000000,4000000,388304.0,16.4,33,495281.0,7.0,3,47.9,Fair
2570,345,5000000,6300000,,,7,664933.0,,4,38.5,Poor
2571,862,1500000,6800000,505233.0,96.0,19,865256.0,12.0,4,57.2,Fair
2572,686,8700000,6200000,697719.0,58.5,27,500279.0,,5,60.7,Good
2573,708,2600000,4500000,588707.0,63.6,15,479534.0,11.0,3,50.9,Fair
2574,656,9200000,6500000,488101.0,98.4,30,395081.0,8.0,4,58.7,Fair
2575,743,1000000,1500000,152203.0,64.6,1,155461.0,,3,51.5,Fair
2576,408,4200000,5400000,2694600.129377083,65.5,0,255483.0,6.0,4,41.9,Fair
2577,408,300000,900000,44400.0,29.5,1,36424.0,,2,42.6,Fair
2578,439,1400000,7200000,,,15,228739.0,3.0,5,34.0,Poor
2579,415,5700000,2500000,248094.0,31.4,5,187168.0,,4,41.2,Fair
2580,490,6500000,3100000,,,11,231447.0,,3,48.5,Fair
2581,884,3600000,10800000,673436.0,86.5,42,1105876.0,,4,61.2,Good
2582,425,14000000,7200000,740458.0,4.4,44,520317.0,4.0,5,52.8,Fair
2583,730,1300000,3600000,,,20,944114.0,,4,52.8,Fair
2584,657,5600000,4100000,535616.0,65.5,26,575193.0,,4,55.5,Fair
2585,480,8900000,2700000,442650.0,3.1,25,318277.0,6.0,4,45.6,Fair
2586,356,100000,1600000,73427.0,13.0,2,69628.0,,3,32.6,Poor
2587,629,4100000,11200000,848660.0,90.5,40,798554.0,7.0,5,56.2,Fair
2588,667,300000,800000,83881.0,69.4,3,45909.0,,2,45.9,Fair
2589,559,0,2600000,350721.0,42.6,0,421360.0,7.0,2,42.7,Fair
2590,791,13000000,5200000,605490.0,77.1,24,,,4,58.8,Fair
2591,538,400000,5400000,302234.0,60.4,1,281468.0,4.0,2,45.5,Fair
2592,358,5500000,4300000,640509.0,0.0,27,454791.0,0.0,4,42.5,Fair
2593,439,6300000,1700000,271511.0,60.2,3,206468.0,,3,38.9,Poor
2594,503,4000000,4300000,400456.0,72.9,8,674885.0,3.0,4,47.5,Fair
2595,810,8200000,5200000,,,35,538521.0,12.0,4,57.8,Fair
2596,302,13100000,6800000,679817.0,3.0,30,602678.0,,3,50.8,Fair
2597,300,6400000,3500000,,,12,255406.0,,4,50.2,Fair
2598,612,1000000,1400000,,,1,171934.0,8.0,4,53.9,Fair
2599,686,2000000,900000,103744.0,55.5,2,77200.0,11.0,3,56.3,Fair
2600,409,2400000,3200000,174129.0,12.3,2,314243.0,,4,42.9,Fair
2601,492,300000,400000,17793.0,12.4,4,13807.0,2.0,3,35.2,Poor
2602,498,5500000,3900000,630736.0,44.6,19,706615.0,2.0,4,38.0,Poor
2603,611,6300000,3000000,359179.0,68.9,4,435024.0,,4,45.5,Fair
2604,776,400000,4400000,,,16,204072.0,12.0,4,52.0,Fair
2605,779,11600000,6600000,509474.0,78.0,8,264509.0,10.0,4,67.1,Good
2606,560,8100000,8600000,702242.0,23.8,40,666041.0,5.0,5,53.6,Fair
2607,308,2600000,3100000,,,9,184076.0,0.0,4,30.8,Poor
2608,786,2500000,6600000,400676.0,97.3,18,804459.0,,3,48.1,Fair
2609,597,4800000,7000000,,,20,578148.0,,5,64.5,Good
2610,811,8800000,3100000,536352.0,86.3,33,608884.0,,3,64.2,Good
2611,862,8400000,3900000,521134.0,71.3,15,461895.0,11.0,3,68.3,Good
2612,369,200000,3000000,,,10,671140.0,0.0,4,34.5,Poor
2613,687,10900000,5600000,670051.0,69.4,37,663121.0,5.0,4,57.4,Fair
2614,500,700000,10900000,833671.0,24.5,16,660296.0,5.0,5,45.8,Fair
2615,746,0,0,,,3,9967.0,,1,44.1,Fair
2616,619,700000,1000000,51288.0,61.6,1,47381.0,11.0,3,53.7,Fair
2617,692,9600000,7400000,671297.0,56.3,18,1295472.0,12.0,5,51.9,Fair
2618,321,1500000,700000,104786.0,0.0,3,92513.0,0.0,4,32.9,Poor
2619,730,2900000,3600000,313177.0,100.0,8,329881.0,12.0,2,56.1,Fair
2620,480,0,3500000,213993.0,22.7,2,110591.0,,2,38.9,Poor
2621,753,9000000,5700000,,,33,341051.0,12.0,5,63.5,Good
2622,637,1200000,4800000,808098.0,79.6,46,723052.0,7.0,3,44.3,Fair
2623,483,400000,3600000,,,10,257259.0,,2,51.3,Fair
2624,315,100000,100000,160921.45620916234,0.0,1,10844.0,0.0,2,20.1,Poor
2625,777,2500000,1900000,,,6,144812.0,9.0,4,48.3,Fair
2626,402,11800000,8400000,707452.0,7.8,49,639321.0,0.0,5,44.2,Poor
2627,493,400000,1300000,165937.0,26.7,16,225311.0,,2,36.7,Poor
2628,355,100000,500000,63911.0,0.0,0,45705.0,,2,33.5,Poor
2629,557,8600000,9100000,938877.0,27.3,22,1400101.0,2.0,5,56.9,Fair
2630,606,500000,7600000,439973.0,55.3,28,447984.0,6.0,3,49.3,Fair
2631,743,2600000,2900000,509514.0,53.3,24,498687.0,12.0,3,49.0,Fair
2632,579,4000000,4900000,492489.0,68.4,17,616687.0,,4,49.0,Fair
2633,734,5900000,10300000,832827.0,79.3,53,1052567.0,,4,60.5,Good
2634,490,1400000,10700000,624531.0,43.5,13,555996.0,8.0,2,52.2,Fair
2635,802,7100000,4100000,490385.0,81.8,21,509175.0,,3,61.2,Good
2636,867,6600000,2100000,304611.0,94.9,17,291030.0,12.0,4,63.4,Good
2637,302,400000,1400000,71193.0,8.3,4,79275.0,,4,40.4,Fair
2638,867,7100000,5700000,455086.0,80.5,41,688575.0,,2,56.7,Fair
2639,312,4500000,3700000,222202.0,0.0,7,322358.0,,3,34.0,Poor
2640,762,15000000,7300000,719724.0,67.7,65,587987.0,12.0,5,56.4,Fair
2641,462,9700000,3500000,571794.0,15.0,16,204065.0,0.0,3,55.1,Fair
2642,849,5800000,5200000,541071.0,60.4,17,,7.0,3,71.5,Good
2643,592,3000000,1800000,141320.0,77.7,6,169863.0,,2,54.6,Fair
2644,507,300000,400000,39462.0,26.5,3,42356.0,,4,40.7,Fair
2645,505,7500000,5500000,327952.0,59.4,23,293483.0,1.0,4,48.4,Fair
2646,467,400000,800000,53364.0,51.1,3,23603.0,0.0,2,34.5,Poor
2647,543,11000000,8500000,583174.0,21.9,17,325799.0,7.0,4,55.1,Fair
2648,674,0,200000,17001.0,48.3,1,12503.0,,1,35.0,Poor
2649,717,4200000,3400000,521014.0,100.0,29,560038.0,,4,49.4,Fair
2650,666,5400000,2900000,,,28,778620.0,9.0,3,51.1,Fair
2651,830,4200000,2500000,357133.0,94.5,27,415533.0,12.0,3,69.7,Good
2652,383,500000,2300000,316134.0,21.9,1,366685.0,2.0,3,34.6,Poor
2653,584,13600000,5000000,654067.0,40.9,27,573726.0,,3,51.7,Fair
2654,799,7800000,2400000,390847.0,97.4,22,352042.0,10.0,5,61.0,Good
2655,510,7000000,3700000,441513.0,26.4,17,268687.0,,2,52.2,Fair
2656,572,3100000,3800000,1333458.94440323,13.6,0,127910.0,,4,53.0,Fair
2657,554,2500000,3800000,2735012.4320625104,23.2,3,154725.0,6.0,4,40.0,Fair
2658,344,1700000,1300000,,,4,69590.0,0.0,3,33.6,Poor
2659,881,5200000,5500000,361008.0,83.5,6,232865.0,,5,63.4,Good
2660,514,6400000,7200000,782140.0,38.8,37,666114.0,3.0,5,52.1,Fair
2661,796,700000,500000,,,4,35861.0,12.0,2,56.0,Fair
2662,802,5400000,6700000,378518.0,76.1,19,191105.0,,3,63.5,Good
2663,375,5100000,2400000,358654.0,31.2,32,481840.0,0.0,4,40.2,Fair
2664,871,7300000,4400000,347240.0,100.0,6,679649.0,7.0,4,68.4,Good
2665,439,900000,1200000,58789.0,26.8,4,68322.0,0.0,3,41.8,Fair
2666,438,6400000,12400000,814711.0,42.6,40,1066588.0,0.0,4,52.8,Fair
2667,468,12300000,5500000,575460.0,40.7,44,605400.0,3.0,4,44.8,Fair
2668,645,5700000,2400000,271486.0,88.9,15,337032.0,,4,55.2,Fair
2669,700,1800000,3500000,,,11,291600.0,10.0,5,58.3,Fair
2670,348,2200000,11400000,,,15,961790.0,0.0,2,39.3,Poor
2671,877,400000,700000,39706.0,79.8,0,20472.0,,4,54.9,Fair
2672,899,600000,2800000,303083.0,99.3,28,285359.0,,3,68.1,Good
2673,610,600000,1400000,102719.0,74.1,2,114329.0,8.0,2,46.6,Good
2674,742,7100000,4300000,537920.0,100.0,25,633154.0,12.0,4,58.0,Fair
2675,801,4900000,3700000,215167.0,100.0,23,283686.0,8.0,4,65.0,Good
2676,533,5100000,4700000,417434.0,11.1,35,696568.0,3.0,4,45.5,Fair
2677,656,9300000,5100000,566327.0,84.3,36,481020.0,7.0,4,46.3,Fair
2678,785,7600000,4900000,303709.0,54.1,32,207879.0,,3,54.3,Fair
2679,332,700000,3000000,,,5,458487.0,0.0,4,41.7,Fair
2680,768,1600000,2400000,238429.0,77.6,4,309122.0,,3,57.1,Fair
2681,640,1000000,4400000,272698.0,74.6,13,178616.0,7.0,4,49.0,Fair
2682,885,2800000,1900000,113275.0,80.6,3,109120.0,,3,64.4,Good
2683,772,700000,800000,,,2,46591.0,5.0,2,51.9,Fair
